condition,response,bot_sentence,bot_question,check_index,property,tested_on,correct,workerid
memory_check,1,NA,NA,8,short golfer,1,1,workerid_0033
memory_check,1,NA,NA,9,cheap boysenberries,1,1,workerid_0033
botcaptcha,Jessica,"Joseph says to Jessica: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0034
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0034
memory_check,1,NA,NA,0,slow instant pot,1,1,workerid_0034
memory_check,1,NA,NA,1,short sprinting race,1,1,workerid_0034
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0034
memory_check,0,NA,NA,3,wild animal,0,1,workerid_0034
memory_check,0,NA,NA,4,green shirt,0,1,workerid_0034
memory_check,0,NA,NA,5,purple guitar,0,1,workerid_0034
memory_check,1,NA,NA,6,quiet parrot,1,1,workerid_0034
memory_check,1,NA,NA,7,loud powerboat,1,1,workerid_0034
memory_check,0,NA,NA,8,beautiful watch,0,1,workerid_0034
memory_check,1,NA,NA,9,strong cyclist,1,1,workerid_0034
botcaptcha,Elizabeth,"Robert says to Elizabeth: It's a beautiful day, isn't it?",Who is Robert talking to?,NA,NA,NA,NA,workerid_0035
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0035
memory_check,0,NA,NA,0,purple guitar,0,1,workerid_0035
memory_check,0,NA,NA,1,green shirt,0,1,workerid_0035
memory_check,0,NA,NA,2,wild animal,0,1,workerid_0035
memory_check,1,NA,NA,3,fast sloth,1,1,workerid_0035
memory_check,0,NA,NA,4,shiny necklace,0,1,workerid_0035
memory_check,0,NA,NA,5,cheap boysenberries,1,0,workerid_0035
memory_check,1,NA,NA,6,hard carpet,1,1,workerid_0035
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0035
memory_check,1,NA,NA,8,loud car,1,1,workerid_0035
memory_check,1,NA,NA,9,heavy wool,1,1,workerid_0035
botcaptcha,jessica,"Michael says to Jessica: It's a beautiful day, isn't it?",Who is Michael talking to?,NA,NA,NA,NA,workerid_0036
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0036
memory_check,0,NA,NA,0,shiny necklace,0,1,workerid_0036
memory_check,1,NA,NA,1,quiet guitar,1,1,workerid_0036
memory_check,1,NA,NA,2,hard melon,1,1,workerid_0036
memory_check,1,NA,NA,3,loud sailboat,1,1,workerid_0036
memory_check,0,NA,NA,4,purple guitar,0,1,workerid_0036
memory_check,0,NA,NA,5,wild animal,0,1,workerid_0036
memory_check,0,NA,NA,6,green shirt,0,1,workerid_0036
memory_check,1,NA,NA,7,small poodle,1,1,workerid_0036
memory_check,1,NA,NA,8,wide patio door,1,1,workerid_0036
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0036
botcaptcha,elizabeth,"William says to Elizabeth: It's a beautiful day, isn't it?",Who is William talking to?,NA,NA,NA,NA,workerid_0037
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0037
memory_check,1,NA,NA,0,loud teenager,1,1,workerid_0037
memory_check,1,NA,NA,1,short skyscraper,1,1,workerid_0037
memory_check,1,NA,NA,2,expensive raspberries,1,1,workerid_0037
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0037
memory_check,0,NA,NA,4,beautiful watch,0,1,workerid_0037
memory_check,0,NA,NA,5,green shirt,0,1,workerid_0037
memory_check,0,NA,NA,6,purple guitar,0,1,workerid_0037
memory_check,1,NA,NA,7,light parrot,1,1,workerid_0037
memory_check,0,NA,NA,8,wild animal,0,1,workerid_0037
memory_check,1,NA,NA,9,loud tractor,1,1,workerid_0037
botcaptcha,mary,"William says to Mary: It's a beautiful day, isn't it?",Who is William talking to?,NA,NA,NA,NA,workerid_0038
warm_up,building,NA,NA,0,tall,Empire State Building,1,workerid_0038
memory_check,1,NA,NA,0,cold ice rink,1,1,workerid_0038
memory_check,0,NA,NA,1,wild animal,0,1,workerid_0038
memory_check,1,NA,NA,2,beautiful watch,0,0,workerid_0038
memory_check,1,NA,NA,3,soft piece of chocolate,1,1,workerid_0038
memory_check,0,NA,NA,4,purple guitar,0,1,workerid_0038
memory_check,0,NA,NA,5,heavy couch,1,0,workerid_0038
memory_check,0,NA,NA,6,wide patio door,1,0,workerid_0038
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0038
memory_check,0,NA,NA,8,shiny necklace,0,1,workerid_0038
memory_check,0,NA,NA,9,warm oven,1,0,workerid_0038
botcaptcha,mary,"Thomas says to Mary: It's a beautiful day, isn't it?",Who is Thomas talking to?,NA,NA,NA,NA,workerid_0039
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0039
memory_check,0,NA,NA,0,quick child,1,0,workerid_0039
memory_check,1,NA,NA,1,expensive pork,1,1,workerid_0039
memory_check,1,NA,NA,2,hot shopping mall,1,1,workerid_0039
memory_check,0,NA,NA,3,green shirt,0,1,workerid_0039
memory_check,0,NA,NA,4,beautiful watch,0,1,workerid_0039
memory_check,0,NA,NA,5,purple guitar,0,1,workerid_0039
memory_check,0,NA,NA,6,shiny necklace,0,1,workerid_0039
memory_check,1,NA,NA,7,slow elephant,1,1,workerid_0039
memory_check,1,NA,NA,8,heavy rock,1,1,workerid_0039
memory_check,0,NA,NA,9,wild animal,0,1,workerid_0039
botcaptcha,elizabeth,"Thomas says to Elizabeth: It's a beautiful day, isn't it?",Who is Thomas talking to?,NA,NA,NA,NA,workerid_0040
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0040
memory_check,1,NA,NA,0,narrow patio door,1,1,workerid_0040
memory_check,0,NA,NA,1,purple guitar,0,1,workerid_0040
memory_check,0,NA,NA,2,wild animal,0,1,workerid_0040
memory_check,1,NA,NA,3,slow sailboat,1,1,workerid_0040
memory_check,1,NA,NA,4,wide boulevard,1,1,workerid_0040
memory_check,0,NA,NA,5,shiny necklace,0,1,workerid_0040
memory_check,0,NA,NA,6,beautiful watch,0,1,workerid_0040
memory_check,0,NA,NA,7,heavy chair,1,0,workerid_0040
memory_check,1,NA,NA,8,fast walker,1,1,workerid_0040
memory_check,0,NA,NA,9,green shirt,0,1,workerid_0040
botcaptcha,sarah,"Robert says to Sarah: It's a beautiful day, isn't it?",Who is Robert talking to?,NA,NA,NA,NA,workerid_0041
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0041
memory_check,0,NA,NA,0,wild animal,0,1,workerid_0041
memory_check,1,NA,NA,1,weak child,1,1,workerid_0041
memory_check,1,NA,NA,2,loud rooster,1,1,workerid_0041
memory_check,1,NA,NA,3,small smartcar,1,1,workerid_0041
memory_check,1,NA,NA,4,loud choral concert,1,1,workerid_0041
memory_check,1,NA,NA,5,small toaster,1,1,workerid_0041
memory_check,0,NA,NA,6,purple guitar,0,1,workerid_0041
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0041
memory_check,0,NA,NA,8,shiny necklace,0,1,workerid_0041
memory_check,0,NA,NA,9,green shirt,0,1,workerid_0041
botcaptcha,linda,"James says to Linda: It's a beautiful day, isn't it?",Who is James talking to?,NA,NA,NA,NA,workerid_0042
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0042
memory_check,1,NA,NA,0,cheap raspberries,1,1,workerid_0042
memory_check,0,NA,NA,1,purple guitar,0,1,workerid_0042
memory_check,1,NA,NA,2,tall sunflower,1,1,workerid_0042
memory_check,1,NA,NA,3,expensive house,1,1,workerid_0042
memory_check,1,NA,NA,4,expensive gold,1,1,workerid_0042
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0042
memory_check,0,NA,NA,6,shiny necklace,0,1,workerid_0042
memory_check,1,NA,NA,7,weak tent,1,1,workerid_0042
memory_check,0,NA,NA,8,green shirt,0,1,workerid_0042
memory_check,1,NA,NA,9,wild animal,0,0,workerid_0042
botcaptcha,elizabeth,"Michael says to Elizabeth: It's a beautiful day, isn't it?",Who is Michael talking to?,NA,NA,NA,NA,workerid_0043
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0043
memory_check,0,NA,NA,0,shiny necklace,0,1,workerid_0043
memory_check,1,NA,NA,1,light crow,1,1,workerid_0043
memory_check,1,NA,NA,2,cheap house,1,1,workerid_0043
memory_check,0,NA,NA,3,purple guitar,0,1,workerid_0043
memory_check,0,NA,NA,4,beautiful watch,0,1,workerid_0043
memory_check,1,NA,NA,5,strong adult,1,1,workerid_0043
memory_check,1,NA,NA,6,small spider,1,1,workerid_0043
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0043
memory_check,1,NA,NA,8,small elephant,1,1,workerid_0043
memory_check,0,NA,NA,9,wild animal,0,1,workerid_0043
botcaptcha,Susan,"Richard says to Susan: It's a beautiful day, isn't it?",Who is Richard talking to?,NA,NA,NA,NA,workerid_0044
warm_up,persons,NA,NA,0,tall,Empire State Building,0,workerid_0044
memory_check,0,NA,NA,0,long documentary,1,0,workerid_0044
memory_check,0,NA,NA,1,slow elephant,1,0,workerid_0044
memory_check,1,NA,NA,2,purple guitar,0,0,workerid_0044
memory_check,0,NA,NA,3,tall sunflower,1,0,workerid_0044
memory_check,1,NA,NA,4,beautiful watch,0,0,workerid_0044
memory_check,1,NA,NA,5,heavy trash can,1,1,workerid_0044
memory_check,1,NA,NA,6,shiny necklace,0,0,workerid_0044
memory_check,1,NA,NA,7,green shirt,0,0,workerid_0044
memory_check,0,NA,NA,8,wild animal,0,1,workerid_0044
memory_check,0,NA,NA,9,narrow street,1,0,workerid_0044
botcaptcha,patricia,"Michael says to Patricia: It's a beautiful day, isn't it?",Who is Michael talking to?,NA,NA,NA,NA,workerid_0045
warm_up,buildings ,NA,NA,0,tall,Empire State Building,1,workerid_0045
memory_check,1,NA,NA,0,loud choral concert,1,1,workerid_0045
memory_check,0,NA,NA,1,beautiful watch,0,1,workerid_0045
memory_check,0,NA,NA,2,green shirt,0,1,workerid_0045
memory_check,1,NA,NA,3,long limousine,1,1,workerid_0045
memory_check,0,NA,NA,4,purple guitar,0,1,workerid_0045
memory_check,1,NA,NA,5,loud rooster,1,1,workerid_0045
memory_check,0,NA,NA,6,shiny necklace,0,1,workerid_0045
memory_check,1,NA,NA,7,short sitcom,1,1,workerid_0045
memory_check,1,NA,NA,8,expensive pork,1,1,workerid_0045
memory_check,0,NA,NA,9,wild animal,0,1,workerid_0045
botcaptcha,patricia,"Joseph says to Patricia: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0046
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0046
memory_check,0,NA,NA,0,shiny necklace,0,1,workerid_0046
memory_check,0,NA,NA,1,wild animal,0,1,workerid_0046
memory_check,0,NA,NA,2,beautiful watch,0,1,workerid_0046
memory_check,1,NA,NA,3,quick instant pot,1,1,workerid_0046
memory_check,1,NA,NA,4,noisy concert,1,1,workerid_0046
memory_check,1,NA,NA,5,fast runner,1,1,workerid_0046
memory_check,0,NA,NA,6,purple guitar,0,1,workerid_0046
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0046
memory_check,1,NA,NA,8,cheap strawberries,1,1,workerid_0046
memory_check,0,NA,NA,9,big poodle,1,0,workerid_0046
botcaptcha,sarah,"Michael says to Sarah: It's a beautiful day, isn't it?",Who is Michael talking to?,NA,NA,NA,NA,workerid_0047
warm_up,good,NA,NA,0,tall,Empire State Building,0,workerid_0047
memory_check,1,NA,NA,0,shiny necklace,0,0,workerid_0047
memory_check,1,NA,NA,1,fast sloth,1,1,workerid_0047
memory_check,1,NA,NA,2,green shirt,0,0,workerid_0047
memory_check,1,NA,NA,3,purple guitar,0,0,workerid_0047
memory_check,1,NA,NA,4,light plum,1,1,workerid_0047
memory_check,1,NA,NA,5,wild animal,0,0,workerid_0047
memory_check,1,NA,NA,6,heavy plum,1,1,workerid_0047
memory_check,1,NA,NA,7,quiet parrot,1,1,workerid_0047
memory_check,1,NA,NA,8,expensive coat,1,1,workerid_0047
memory_check,1,NA,NA,9,beautiful watch,0,0,workerid_0047
botcaptcha,jessica,"Joseph says to Jessica: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0048
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0048
memory_check,0,NA,NA,0,shiny necklace,0,1,workerid_0048
memory_check,1,NA,NA,1,wide boulevard,1,1,workerid_0048
memory_check,0,NA,NA,2,wild animal,0,1,workerid_0048
memory_check,0,NA,NA,3,green shirt,0,1,workerid_0048
memory_check,0,NA,NA,4,beautiful watch,0,1,workerid_0048
memory_check,1,NA,NA,5,heavy kid,1,1,workerid_0048
memory_check,0,NA,NA,6,purple guitar,0,1,workerid_0048
memory_check,1,NA,NA,7,big monkey,1,1,workerid_0048
memory_check,1,NA,NA,8,hard banana,1,1,workerid_0048
memory_check,1,NA,NA,9,short opera,1,1,workerid_0048
botcaptcha,Margaret,"James says to Margaret: It's a beautiful day, isn't it?",Who is James talking to?,NA,NA,NA,NA,workerid_0049
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0049
memory_check,0,NA,NA,0,purple guitar,0,1,workerid_0049
memory_check,1,NA,NA,1,quiet crow,1,1,workerid_0049
memory_check,0,NA,NA,2,wild animal,0,1,workerid_0049
memory_check,1,NA,NA,3,loud sailboat,1,1,workerid_0049
memory_check,1,NA,NA,4,slow frying pan,1,1,workerid_0049
memory_check,1,NA,NA,5,light dahlia,1,1,workerid_0049
memory_check,0,NA,NA,6,beautiful watch,0,1,workerid_0049
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0049
memory_check,1,NA,NA,8,weak hurricane,1,1,workerid_0049
memory_check,0,NA,NA,9,shiny necklace,0,1,workerid_0049
botcaptcha,patricia,"Charles says to Patricia: It's a beautiful day, isn't it?",Who is Charles talking to?,NA,NA,NA,NA,workerid_0050
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0050
memory_check,0,NA,NA,0,green shirt,0,1,workerid_0050
memory_check,0,NA,NA,1,heavy truck,1,0,workerid_0050
memory_check,1,NA,NA,2,dark pitbull,1,1,workerid_0050
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0050
memory_check,1,NA,NA,4,quiet ukelele,1,1,workerid_0050
memory_check,1,NA,NA,5,weak rain shower,1,1,workerid_0050
memory_check,0,NA,NA,6,beautiful watch,0,1,workerid_0050
memory_check,0,NA,NA,7,purple guitar,0,1,workerid_0050
memory_check,1,NA,NA,8,light blue paint,1,1,workerid_0050
memory_check,0,NA,NA,9,wild animal,0,1,workerid_0050
botcaptcha,Elizabeth,"Joseph says to Elizabeth: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0051
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0051
memory_check,1,NA,NA,0,light chair,1,1,workerid_0051
memory_check,0,NA,NA,1,shiny necklace,0,1,workerid_0051
memory_check,1,NA,NA,2,slow rabbit,1,1,workerid_0051
memory_check,1,NA,NA,3,cold chocolate fondue,1,1,workerid_0051
memory_check,1,NA,NA,4,hard tile,1,1,workerid_0051
memory_check,1,NA,NA,5,wild animal,0,0,workerid_0051
memory_check,0,NA,NA,6,green shirt,0,1,workerid_0051
memory_check,1,NA,NA,7,purple guitar,0,0,workerid_0051
memory_check,0,NA,NA,8,beautiful watch,0,1,workerid_0051
memory_check,1,NA,NA,9,heavy rock,1,1,workerid_0051
botcaptcha,susan,"Joseph says to Susan: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0052
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0052
memory_check,0,NA,NA,0,purple guitar,0,1,workerid_0052
memory_check,0,NA,NA,1,green shirt,0,1,workerid_0052
memory_check,1,NA,NA,2,short bonsai tree,1,1,workerid_0052
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0052
memory_check,1,NA,NA,4,dark parrot,1,1,workerid_0052
memory_check,1,NA,NA,5,tall adult,1,1,workerid_0052
memory_check,1,NA,NA,6,cold ice rink,1,1,workerid_0052
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0052
memory_check,0,NA,NA,8,wild animal,0,1,workerid_0052
memory_check,1,NA,NA,9,expensive plastic,1,1,workerid_0052
botcaptcha,jessica,"William says to Jessica: It's a beautiful day, isn't it?",Who is William talking to?,NA,NA,NA,NA,workerid_0053
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0053
memory_check,1,NA,NA,0,big truck,1,1,workerid_0053
memory_check,0,NA,NA,1,shiny necklace,0,1,workerid_0053
memory_check,1,NA,NA,2,cheap apartment,1,1,workerid_0053
memory_check,0,NA,NA,3,purple guitar,0,1,workerid_0053
memory_check,1,NA,NA,4,light baby,1,1,workerid_0053
memory_check,0,NA,NA,5,wild animal,0,1,workerid_0053
memory_check,1,NA,NA,6,light black paint,1,1,workerid_0053
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0053
memory_check,1,NA,NA,8,soft pillow,1,1,workerid_0053
memory_check,0,NA,NA,9,green shirt,0,1,workerid_0053
botcaptcha,Jessica,"John says to Jessica: It's a beautiful day, isn't it?",Who is John talking to?,NA,NA,NA,NA,workerid_0054
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0054
memory_check,1,NA,NA,0,heavy plum,1,1,workerid_0054
memory_check,0,NA,NA,1,purple guitar,0,1,workerid_0054
memory_check,1,NA,NA,2,weak cyclist,1,1,workerid_0054
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0054
memory_check,1,NA,NA,4,dark seagull,1,1,workerid_0054
memory_check,0,NA,NA,5,wild animal,0,1,workerid_0054
memory_check,1,NA,NA,6,weak condo,1,1,workerid_0054
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0054
memory_check,1,NA,NA,8,slow elderly person,1,1,workerid_0054
memory_check,0,NA,NA,9,green shirt,0,1,workerid_0054
botcaptcha,Jennifer,"David says to Jennifer: It's a beautiful day, isn't it?",Who is David talking to?,NA,NA,NA,NA,workerid_0055
warm_up,other buildings,NA,NA,0,tall,Empire State Building,1,workerid_0055
memory_check,0,NA,NA,0,green shirt,0,1,workerid_0055
memory_check,0,NA,NA,1,purple guitar,0,1,workerid_0055
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0055
memory_check,1,NA,NA,3,cheap garlic,1,1,workerid_0055
memory_check,1,NA,NA,4,slow elderly person,1,1,workerid_0055
memory_check,0,NA,NA,5,wild animal,0,1,workerid_0055
memory_check,1,NA,NA,6,slow speedboat,1,1,workerid_0055
memory_check,1,NA,NA,7,hot juice,1,1,workerid_0055
memory_check,1,NA,NA,8,loud adult,1,1,workerid_0055
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0055
botcaptcha,linda,"Richard says to Linda: It's a beautiful day, isn't it?",Who is Richard talking to?,NA,NA,NA,NA,workerid_0056
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0056
memory_check,0,NA,NA,0,purple guitar,0,1,workerid_0056
memory_check,1,NA,NA,1,short sunflower,1,1,workerid_0056
memory_check,0,NA,NA,2,green shirt,0,1,workerid_0056
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0056
memory_check,0,NA,NA,4,beautiful watch,0,1,workerid_0056
memory_check,1,NA,NA,5,long street,1,1,workerid_0056
memory_check,1,NA,NA,6,warm ice cream,1,1,workerid_0056
memory_check,0,NA,NA,7,wild animal,0,1,workerid_0056
memory_check,1,NA,NA,8,loud owl,1,1,workerid_0056
memory_check,1,NA,NA,9,light seagull,1,1,workerid_0056
botcaptcha,margaret,"Robert says to Margaret: It's a beautiful day, isn't it?",Who is Robert talking to?,NA,NA,NA,NA,workerid_0057
warm_up, buildings,NA,NA,0,tall,Empire State Building,1,workerid_0057
memory_check,0,NA,NA,0,wild animal,0,1,workerid_0057
memory_check,0,NA,NA,1,shiny necklace,0,1,workerid_0057
memory_check,1,NA,NA,2,tall redwood tree,1,1,workerid_0057
memory_check,1,NA,NA,3,strong wall paint,1,1,workerid_0057
memory_check,1,NA,NA,4,loud horn,1,1,workerid_0057
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0057
memory_check,1,NA,NA,6,soft plastic,1,1,workerid_0057
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0057
memory_check,0,NA,NA,8,purple guitar,0,1,workerid_0057
memory_check,1,NA,NA,9,light kid,1,1,workerid_0057
botcaptcha,Patricia,"Michael says to Patricia: It's a beautiful day, isn't it?",Who is Michael talking to?,NA,NA,NA,NA,workerid_0058
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0058
memory_check,1,NA,NA,0,small sedan,1,1,workerid_0058
memory_check,0,NA,NA,1,beautiful watch,0,1,workerid_0058
memory_check,1,NA,NA,2,warm pantry,1,1,workerid_0058
memory_check,1,NA,NA,3,small monkey,1,1,workerid_0058
memory_check,0,NA,NA,4,wild animal,0,1,workerid_0058
memory_check,1,NA,NA,5,narrow stream,1,1,workerid_0058
memory_check,0,NA,NA,6,green shirt,0,1,workerid_0058
memory_check,0,NA,NA,7,purple guitar,0,1,workerid_0058
memory_check,0,NA,NA,8,shiny necklace,0,1,workerid_0058
memory_check,1,NA,NA,9,big toaster,1,1,workerid_0058
botcaptcha,margaret,"David says to Margaret: It's a beautiful day, isn't it?",Who is David talking to?,NA,NA,NA,NA,workerid_0059
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0059
memory_check,0,NA,NA,0,green shirt,0,1,workerid_0059
memory_check,1,NA,NA,1,big mouse,1,1,workerid_0059
memory_check,1,NA,NA,2,hard jolly rancher,1,1,workerid_0059
memory_check,1,NA,NA,3,slow crockpot,1,1,workerid_0059
memory_check,1,NA,NA,4,narrow boulevard,1,1,workerid_0059
memory_check,0,NA,NA,5,shiny necklace,0,1,workerid_0059
memory_check,1,NA,NA,6,slow child,1,1,workerid_0059
memory_check,0,NA,NA,7,purple guitar,0,1,workerid_0059
memory_check,1,NA,NA,8,wild animal,0,0,workerid_0059
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0059
botcaptcha,jennifer,"William says to Jennifer: It's a beautiful day, isn't it?",Who is William talking to?,NA,NA,NA,NA,workerid_0060
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0060
memory_check,1,NA,NA,0,big elephant,1,1,workerid_0060
memory_check,1,NA,NA,1,short monkey,1,1,workerid_0060
memory_check,0,NA,NA,2,beautiful watch,0,1,workerid_0060
memory_check,1,NA,NA,3,big chihuahua,1,1,workerid_0060
memory_check,0,NA,NA,4,green shirt,0,1,workerid_0060
memory_check,0,NA,NA,5,shiny necklace,0,1,workerid_0060
memory_check,1,NA,NA,6,expensive chicken,1,1,workerid_0060
memory_check,1,NA,NA,7,wild animal,0,0,workerid_0060
memory_check,1,NA,NA,8,purple guitar,0,0,workerid_0060
memory_check,1,NA,NA,9,big watermelon,1,1,workerid_0060
botcaptcha,margaret,"Charles says to Margaret: It's a beautiful day, isn't it?",Who is Charles talking to?,NA,NA,NA,NA,workerid_0061
